CCMSLIB00011427199	O=C(O)[C@@H](O)[C@]1(O)[C@@H](C)[C@H](OC)[C@@](C)(OC)[C@@](C[C@@](C[C@@H](OC)[C@H]2C)([H])O[C@]32[C@@H](C)[C@H](OC)[C@](C)([C@]4([H])CC[C@@]([C@]5([H])O[C@]([C@]6([H])[C@@H](C)[C@H](O[C@@]7([H])C[C@@H](O)[C@H](OC)[C@@H](C)O7)[C@@H](C)[C@@](C)(O)O6)([H])CC5)([H])O4)O3)([H])O1	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005723447	CCCCOC(=O)C(N)Cc1c[nH]c2ccccc12	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005464626	C[C@H]1C(=O)NCCC(=O)O[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N([C@H](C(=O)N1C)C(C)C)C)C(C)C)CC=C	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005721033	C(C(C(C(C(C(=O)CO)O)O)O)O)OP(=O)(O)O	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005724900	CC(C)(C1CC2)C2(C)CC1OC(/C=C/c(cc1)ccc1O)=O	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00010013066	CCC(C)C(N1CC2=C(C1=O)C(C)=C(O)C(O)=C2O)C(O)=O	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00009918872	OC1=CC(O)=CC(/C=C/C2=CC=C(C=C2)O[C@@H](C3=CC(OC)=CC(OC)=C3)[C@@H](OC(C)C)C4=CC=C(O)C=C4)=C1	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005466091	COCN(COC)C1=NC(=NC(=N1)N(COC)COC)N(COC)COC	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005721035	C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005463534	O=C(C1=C(C=CC=C1)N)C[C@H](N([H])C(C)=O)C(O[C@@H](CC(O)=O)[C@@]2([H])N(C([C@@H](N)C(C)CC)=O)CC[C@H]2OC(C)=O)=O	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005724809	COc(c(OC)c1)cc(C=O)c1[N+]([O-])=O	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00010129256	OC(C=C1)=CC=C1[C@@H](O2)[C@@H](C3=CC(OC)=CC(OC)=C3)C4=C2C=CC(/C=C/C5=C(Br)C(OC)=CC(OC)=C5)=C4	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00010129514	C[C@]12CC[C@@](C[C@H]1[C@@]3(CC[C@]4(C5=CC(=C(C(=C5C(=O)C=C4[C@]3(CC2)C)C=O)O)O)C)C)(C)C(=O)O	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005725491	CCC(C(c(c(O)c(CC=C(C)C)c(O)c1C(CC(C)C)=O)c1O1)=CC1=O)O	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00003740022	C[C@@H](C(=O)O)N	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005720256	O=C(N[C@@H](CC(C)C)C(N[C@H](CC(C)C)C(N[C@H]1CC(C)C)=O)=O)[C@H](C(C)C)NC([C@@H](CC2=CC=CC=C2)NC([C@@H](C(C)C)NC1=O)=O)=O	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005723692	O=C(CC(N[C@@H]1C(OCC1)=O)=O)CCCCCCCCCC	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005723501	CCCCN(C(=O)CCC)C(CC)C(=O)NCc1ccccc1	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00008851460	C[C@@H]1CC[C@@H]2[C@@]([C@@]13CC4=C(C=C5C(=C4O3)COC5=O)O)(CC[C@H](C2(C)C)O)C	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005723694	O=C1C=C(CCCCCCCCC)NC2=C1C=CC=C2	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00006717997	O[C@H](C1=CC(O)=C(O)C=C1)[C@H](O2)OC3=C2C=CC(/C=C/C(O)=O)=C3	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00006126859	CC1CCC2(C(CCCO2)C)OC1C(C)CC(C3C(=C)C(C4C(O3)CCC5(O4)CCC(O5)C=CC(C)C6CC(=CC7(O6)C(CCC(O7)CC(C)(C(=O)O)O)O)C)O)O	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00003142445	OC1=CC(C(CCNC(CCCCCCCCCCCCCCCCCCCCCCC)=O)=CN2)=C2C=C1	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005724313	C1C(N=C(S1)C2=CC=CC=C2O)CO	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005724435	CC(C)=CCC(Cc(c(OC(CC1=O)c(ccc(O)c2)c2O)c1c(OC)c1)c1O)C(C)=C	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00006126860	CC1CCCOC12CCCC(O2)C(C)CC(C3C(=C)C(C4C(O3)CCC5(O4)CCC(O5)C=CC(C)C6CC(=CC7(O6)C(CCC(O7)CC(C)(C(=O)O)O)O)C)O)O	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005723477	CCC(C(=O)NC1CCCCC1)N(C=O)Cc2ccco2	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00010129271	OC1=CC=C([C@H](O2)[C@H](C3=CC(OC)=CC(OC)=C3)C4=C2C=CC(/C=C/C5=CC(O)=C(I)C(O)=C5)=C4)C=C1	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005725017	CC(C)C(CCC(C)(C1)O2)C1C1=C2OC(CC(CCc2ccccc2)OC(C)=O)=CC1=O	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005723533	O=CN(Cc1ccco1)C(C(=O)NCc2ccccc2)c3cccnc3	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005724542	COC(C(Cc(cc1O)c2cc1O)(CO1)O)C2(C=C2)C1=CC2=O	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005720258	O=C(N[C@@H](CC(C)C)C(N[C@H](CC(C)C)C(N[C@H]1[C@@H](C)CC)=O)=O)[C@H]([C@@H](C)CC)NC([C@@H]([C@@H](C)CC)NC([C@H](CC(C)C)NC1=O)=O)=O	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005723464	CCCCN(C(C)=O)C(C(=O)NC1CCCCC1)c2ccc(OC)cc2	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00000579271	NCCCCC1NC(C(NC(C(NC(C(C)NC(C(NC(C(NC(C(NC(C(NC1=O)C(CC)C)=O)Cc2ccccc2)=O)CC(C)C)=O)C(CC)C)=O)=O)C(CC)C)=O)C(CC)C)=O	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00010129274	OC(C=C1)=CC=C1[C@@H](O2)[C@@H](C3=CC(OC)=CC(OC)=C3)C4=C2C=CC(/C=C/C5=C(I)C(OC)=CC(OC)=C5)=C4	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00006718003	OC1=C(OC)C=C(/C=C([C@@H]([C@H]2C3=CC(O)=C(O)C=C3/C=C/C(O)=O)C4=CC=C(O)C(OC)=C4)/C(O2)=O)C=C1	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005723504	C/C=C/C(=O)N(CCCC)C(CC)C(=O)NCc1ccccc1	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005725422	CN(CC1)C(C2)c3c1ccc(O)c3Oc1c2cc2OCOc2c1	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00011291102	O=C(O)[C@@H](O)[C@]1(O)[C@@H](C)[C@H](OC)[C@@](C)(OC)[C@@](C[C@@](C[C@@H](OC)[C@H]2C)([H])O[C@]32[C@@H](C)[C@H](OC)[C@](C)([C@]4([H])CC[C@@]([C@]5([H])O[C@]([C@]6([H])[C@@H](C)[C@H](O)[C@@H](C)[C@@](C)(OC)O6)([H])CC5)([H])O4)O3)([H])O1	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00010129267	OC(C=C1)=CC=C1[C@@H](O2)[C@@H](C3=CC(OC)=CC(OC)=C3)C4=C2C=CC(/C=C/C5=C(Cl)C(OC)=CC(OC)=C5)=C4	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00010129508	C[C@]12CC[C@@](C[C@H]1[C@@]3(CC[C@]4(C5=CC(=C(C(=C5C(=O)C=C4[C@]3(CC2)C)C=O)O)O)C)C)(C)C(=O)OC	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00010013039	O=C(O)C(NC(CCCCC)=O)CCO	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005434455	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00010128700	OC(CC[C@H]1[C@@H](C2=N/C1=C(CC3=O)\C4=C3C(C)=C(N4)/C=C5N=C(C(C)=C\5CC)/C=C(N/6)/C(CO)=C(C6=C\2)C)C)=O	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005691881	CC[C@H](C)[C@H]1C(=O)N([C@H](C(=O)N([C@H](C(=O)NCCC(=O)O[C@@H](C(=O)N2CCC[C@H]2C(=O)N1)CC(C)C(=O)O)C)C)C(C)C)C	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005788119	C[CH](CCC(N[CH](CCC(N)=O)C(O)=O)=O)[CH]1CC[C]2([H])[C]3([H])[CH](O)C[C]4([H])C[CH](O)CC[C]4(C)[CH]3CC[C]21C	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00004679269	OC1=CC(CCC)=CC(O)=C1CCCCCC	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00006581618	C[C@]12CC[C@@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@@]3(CC[C@@H]4C5=CC(=O)OC5)O)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)O)O)O	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00009918918	OC1=CC=C([C@H]2C3=C([C@@]([C@@]([H])(C4=CC=C(C=C4)O)OC)([C@@H]2C5=CC(OC)=CC(OC)=C5)[H])C=C(C=C3OC)OC)C=C1	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00011281716	O=C(O)[C@@H](O)[C@]1(O)[C@@H](C)[C@H](OC)[C@@](C)(OC)[C@@](C[C@@](C[C@@H](OC)[C@H]2C)([H])O[C@]32[C@@H](C)C[C@](C)([C@]4([H])CC[C@@]([C@]5([H])O[C@]([C@]6([H])[C@@H](C)[C@H](O[C@@]7([H])CC[C@H](OC)[C@@H](C)O7)[C@@H](C)[C@@](C)(O)O6)([H])CC5)([H])O4)O3)([H])O1	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005725366	C[C@H]([C@H](C[C@H](C[C@]12C(OC)=O)C3)C2N3CCc2c1[nH]c1c2cccc1)O	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00010013009	OC(CC(NCC(O)=O)=C/1OC)(CO)CC1=N/C(C(O)=O)CO	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00006718000	O=C1[C@]2([H])[C@](C(O[C@H]2C3=CC=C(O)C(O)=C3)=O)([H])[C@H](C4=CC=C(O)C(O)=C4)O1	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00004681479	CC1=CC(=O)C2=C(O1)C=C3C=C(C=C(C3=C2O)O)OC	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00009918874	OC1=CC=C([C@H]2C3=C([C@]([C@@H]2C4=CC(OC)=CC(OC)=C4)([C@@](C5=CC=C(C=C5)O)([H])OC(C)C)[H])C=C(C=C3OC)OC)C=C1	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00009918419	COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C(=C(C=C3O2)OC)O)O)OC)O	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00009918912	OC1=CC=C([C@H]2C3=C([C@@]([C@@]([H])(C4=CC=C(C=C4)O)OC)([C@@H]2C5=CC(OC)=CC(OC)=C5)[H])C=C(C=C3O)O)C=C1	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005787996	CC(CCC(=O)NC(CC(=O)N)C(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00010013014	OC(CC(NC(C(C)O)C(O)=O)=C/1OC)(CO)CC1=N/C	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00010129265	OC(C=C1)=CC=C1[C@@H](O2)[C@@H](C3=C(Cl)C(O)=CC(O)=C3)C4=C2C=CC(/C=C/C5=CC(OC)=CC(OC)=C5)=C4	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00009918899	OC1=CC(O)=CC(/C=C/C2=CC=C(C=C2)O[C@@H](C3=CC(O)=CC(O)=C3)[C@@H](OCC(C)C)C4=CC=C(O)C=C4)=C1	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00010129487	O=C(C(N1)CC2=CNC3=C2C=CC=C3)NC([C@@H](O)C)C1=O	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00011428643	[H][C@]1([C@H](CC2=CNC3=CC=CC=C32)NC4=O)[C@]4(C5=O)[C@@H](/C=C/C[C@H](C)[C@]6([H])[C@@](C(C(O)=C6C)=O)([H])C5)C(O7)[C@@]7(C)[C@H]1C	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005723527	COc3ccc(C(C(=O)NCc1ccccc1)N(Cc2ccco2)C(C)=O)cc3	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00010011962	COC1=C(Br)[C@H](O)[C@@]2(ON=C(C(NCCCOC3=C(Br)C=C(CCN)C=C3Br)=O)C2)C=C1Br	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00010129266	OC(C=C1)=CC=C1[C@@H](O2)[C@@H](C3=CC(O)=CC(O)=C3)C4=C2C=CC(/C=C/C5=C(Cl)C(OC)=CC(OC)=C5)=C4	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00009918427	CC(C(=O)C1CC1C(C2CC=CC(=O)O2)O)OC(=O)C=CC3=CC=C(C=C3)O	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00010011904	O=C(O)C1NC(C(CC2=CC=CC=C2)NC(C(C(C)CC)NC(C(C3OC(C=C4)=CC=C4C1)N(CC3)C(C5N(C(C(C(C)C)N)=O)CCC5)=O)=O)=O)=O	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005723518	C/C=C/C(=O)N(CCCC)C(C(=O)NCc1ccccc1)c2cccnc2	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00009918859	OC1=CC=C([C@H]2C3=C([C@]([C@@H]2C4=CC(O)=CC(O)=C4)([C@@](C5=CC=C(C=C5)O)([H])OC(C)C)[H])C=C(C=C3O)O)C=C1	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005724473	CCC(C)C(C1=C(O)OC2=C(C(CC(O)=O)c3ccccc3)C(C)(C)C(CCC(C)(C)NC(C)=O)CC2(CC=C(C)C)C1=O)=O	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005721037	C(C(=O)COP(=O)(O)O)O	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00008851463	C/C/1=C\2/[C@H]3[C@@H](C(=O)O2)[C@@](O[C@@H]3/C(=C\C[C@H]4C(=CC(=O)O[C@@]4(CC1)C)C(C)C)/C)(C)O	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00008851462	C/C/1=C\2/[C@H]3[C@@H](C(=O)O2)[C@@](O[C@H]3/C(=C\C[C@H]4C(=C(C(=O)O[C@@]4(CC1)C)OC)C(C)C)/C)(C)O	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00011428637	[H][C@]1([C@H](CC2=CNC3=CC=CC=C32)NC4=O)[C@]4(C(CCC(O)C5=O)=O)[C@@H](/C=C/C[C@H](C)/C=C5\C)C(O)[C@@](O)(C)[C@H]1C	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00010127353	COC1=C(C2=C(CC3C4=CC5=C(C=C4CCN3C2)OCO5)C=C1)OC	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005723468	CCCCN(C(=O)CCC(C)C)C(C(=O)NC1CCCCC1)c2ccc(OC)cc2	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00011427195	O=C(O)[C@@H](O)[C@]1(O)[C@@H](C)[C@H](O)[C@@](C)(OC)[C@@](C[C@@](C[C@@H](OC)[C@H]2C)([H])O[C@]32[C@@H](C)[C@H](OC)[C@](C)([C@]4([H])CC[C@@]([C@]5([H])O[C@]([C@]6([H])[C@@H](C)[C@H](O[C@@]7([H])C[C@@H](O)[C@H](OC)[C@@H](C)O7)[C@@H](C)[C@@](C)(O)O6)([H])CC5)([H])O4)O3)([H])O1	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005436088	CC1(C)[C@H](O)CC[C@]([C@@]1([H])CC[C@H]2C)(C)[C@]32CC4=C(O)C=C5C(COC5=O)=C4O3	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00009918884	OC1=CC=C([C@H]2C3=C([C@@]([C@@]([H])(C4=CC=C(C=C4)O)OCCCC)([C@@H]2C5=CC(OC)=CC(OC)=C5)[H])C=C(C=C3O)O)C=C1	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005725483	CC[C@@H]1NC(C[C@](C2OC3)(c(ccc(OC)c4)c4N4OC)C4=O)C3C1[C@H]2O	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00011428630	C[C@@H]([C@H]1C)C([C@H](/C=C/C[C@H](C)/C=C(C)/[C@H]2O)[C@@]3(C(/C=C/C2=O)=O)[C@]1([H])[C@H](CC4=CNC5=CC=CC=C54)NC3=O)=O	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00006585022	C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3O)OC4C(C(C(C(O4)C(=O)O)O)O)O)O	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005724892	CC(C)C(C(C=C(CO)C1=O)OC(C)=O)C1OC(/C(/C)=C/COC(C)=O)=O	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005725296	CCN(CC(COC(c(cccc1)c1NC(CCC(O)=O)=O)=O)(CC1)C(C2OC)C3(C(CC(C4OC)C(C5)OC)C4C54O)C1OC)C3C24O	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005724427	CC(C)=CCc(c(O)c(c(OC(c(cc1)ccc1O)=C1O)c2)C1=O)c2O	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005725343	CCC(CC1CC2(C(OC)=O)c3c(CC4)c(cccc5)c5[nH]3)C2N4C1OC	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005723443	CCCCOC(=O)C(N)Cc1ccc(O)cc1	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005723469	C/C=C/C(=O)N(CCCC)C(C(=O)NC1CCCCC1)c2ccc(OC)cc2	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005724488	COc(cc(cc1)C(Oc(c(C2=O)c3O)cc(OC)c3OC)=C2OC)c1O	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005725393	CC(CC(C(CC1)N(CCC2)C1C(C1C)C2O/C1=C(/C(OC)=C1C)\OC1=O)O1)C1=O	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00009918428	CC(C(=O)C1CC1C(C2CC=CC(=O)O2)O)OC(=O)C=CC3=CC(=C(C=C3)O)O	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00009918908	OC1=CC=C([C@H](OCC(C)C)[C@H](C2=CC(OC)=CC(OC)=C2)OC(C=C3)=CC=C3/C=C/C4=CC(OC)=CC(OC)=C4)C=C1	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00010013068	COC(=O)C(CC1=CC=CC=C1)N1CC2=C(C1=O)C(O)=C(O)C(O)=C2C	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005723505	CCCCN(C=O)C(C(=O)NCc1ccccc1)c2ccc(OC)cc2	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00004722199	CC(C1CCC2C1(C)C(O)CC3C2C(O)CC4C3(C)CCC(O)C4)CCC(NC(CO)C(O)=O)=O	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00006581620	O=C(OC=C1C([C@@]([C@]2(CO3)C4=C5C(C)=CC(O)=C4C3=O)([H])[C@]6(OC)[C@@]([C@@H]2OC(C)=O)([H])C5=O)=O)C7=C1C6=C(C)C=C7O	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005724834	CC(C)(CC1)CC(C(C)(CCC2C3(C)CCC(C(C)(C)C4OC(c(cc5)ccc5O)=O)C2(C)CC4OC(c(cc2)ccc2O)=O)C3=CC2)C12C(O)=O	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00010129270	OC1=CC=C([C@H](O2)[C@H](C3=CC(OC)=CC(OC)=C3)C4=C2C=CC(/C=C/C5=C(I)C(O)=CC(O)=C5)=C4)C=C1	[M-H]-	35.0	Thermo Finnigan Elite Orbitrap
CCMSLIB00005716880	CCCC1CC(C(NC(C(Cl)C)C2C(O)C(O)C(O)C(S(C)=O)O2)=O)[N+](C)([O-])C1	[M+H]+	35.0	Thermo Finnigan Elite Orbitrap
